0,1
.,O
Pengadilan,B-ORGANIZATION
Negeri,I-ORGANIZATION
Jakarta,I-ORGANIZATION
Selatan,L-ORGANIZATION
memutuskan,O
penetapan,O
tersangka,O
Budi,U-PERSON
tidak,O
sah,O
.,O
Wasekjen,O
PDI-P,U-ORGANIZATION
Ahmad,B-PERSON
Basarah,L-PERSON
sebelumnya,O
mengatakan,O
",",O
pihaknya,O
merasa,O
berada,O
di,O
posisi,O
yang,O
serba,O
salah,O
menyikapi,O
keputusan,O
Presiden,O
tersebut,O
.,O
Sebagai,O
partai,O
pendukung,O
pemerintah,O
",",O
PDI-P,U-ORGANIZATION
merasa,O
seharusnya,O
mendukung,O
kebijakan,O
Jokowi,U-PERSON
.,O
Namun,O
",",O
di,O
sisi,O
lain,O
",",O
PDI-P,U-ORGANIZATION
merasa,O
keputusan,O
Jokowi,U-PERSON
tersebut,O
bertentangan,O
dengan,O
undang-undang,O
.,O
"\""",O
Keputusan,O
Presiden,O
tersebut,O
tentu,O
saja,O
akan,O
menyulitkan,O
posisi,O
Fraksi,O
PDI,B-ORGANIZATION
-,I-ORGANIZATION
Perjuangan,L-ORGANIZATION
sebagai,O
fraksi,O
partai,O
pemerintah,O
di,O
DPR,U-ORGANIZATION
untuk,O
membela,O
kebijakan,O
Presiden,O
Jokowi,U-PERSON
",",O
"\""",O
kata,O
Ahmad,B-PERSON
Basarah,L-PERSON
saat,O
dihubungi,O
",",O
Rabu,B-TIME
(,I-TIME
18,I-TIME
/,I-TIME
2,I-TIME
/,I-TIME
2015,I-TIME
),L-TIME
.,O
Menurut,O
Basarah,U-PERSON
",",O
Presiden,O
tak,O
bisa,O
begitu,O
saja,O
membatalkan,O
pelantikan,O
Budi,U-PERSON
karena,O
sudah,O
disetujui,O
oleh,O
DPR,U-ORGANIZATION
.,O
Seharusnya,O
",",O
kata,O
dia,O
",",O
sebelum,O
mengusulkan,O
nama,O
Badrodin,B-PERSON
Haiti,L-PERSON
sebagai,O
calon,O
kapolri,O
yang,O
baru,O
",",O
Presiden,O
Jokowi,U-PERSON
harus,O
lebih,O
dahulu,O
menentukan,O
status,O
hukum,O
Budi,B-PERSON
Gunawan,L-PERSON
.,O
Partai,B-ORGANIZATION
Amanat,I-ORGANIZATION
Nasional,I-ORGANIZATION
(,I-ORGANIZATION
PAN,I-ORGANIZATION
),L-ORGANIZATION
Sulawesi,B-LOCATION
Selatan,L-LOCATION
menyatakan,O
mendukung,O
calon,O
ketua,O
umum,O
PAN,U-ORGANIZATION
",",O
Zulkifli,B-PERSON
Hasan,L-PERSON
.,O
"\""",O
PAN,U-ORGANIZATION
se,B-LOCATION
-,I-LOCATION
Sulawesi,I-LOCATION
Selatan,L-LOCATION
siap,O
mendukung,O
dan,O
memenangkan,O
Pak,B-PERSON
Zulkifli,L-PERSON
",",O
"\""",O
kata,O
Ashabul,B-PERSON
Kahfi,L-PERSON
",",O
Ketua,O
PAN,U-ORGANIZATION
Sulawesi,B-LOCATION
Selatan,L-LOCATION
",",O
saat,O
pertemuan,O
konsolidasi,O
Zulkifli,B-PERSON
Hasan,L-PERSON
dengan,O
PAN,U-ORGANIZATION
kabupaten,O
/,O
kota,O
di,O
Rumah,B-LOCATION
Makan,I-LOCATION
Sariwangi,L-LOCATION
",",O
Makassar,U-LOCATION
",",O
Selasa,B-TIME
",",I-TIME
30,I-TIME
Desember,I-TIME
2014,L-TIME
.,O
Pertemuan,O
konsolidasi,O
pemenangan,O
Zulkifli,B-PERSON
Hasan,L-PERSON
tersebut,O
dihadiri,O
Ketua,O
PAN,U-ORGANIZATION
Sulawesi,B-LOCATION
Selatan,L-LOCATION
dan,O
kabupaten,O
atau,O
kota,O
.,O
Hadir,O
dalam,O
rombongan,O
Zulkifli,U-PERSON
di,O
pertemuan,O
tersebut,O
",",O
anggota,O
Fraksi,B-ORGANIZATION
PAN,I-ORGANIZATION
DPR,L-ORGANIZATION
",",O
Andi,B-PERSON
Taufan,I-PERSON
Tiro,L-PERSON
",",O
Indira,B-PERSON
Chunda,I-PERSON
Thita,L-PERSON
",",O
dan,O
Yandri,B-PERSON
Susanto,L-PERSON
.,O
Dalam,O
pertemuan,O
itu,O
",",O
sebanyak,O
dua,O
puluh,O
empat,O
ketua,O
PAN,U-ORGANIZATION
kabupaten,O
atau,O
kota,O
menandatangani,O
dukungan,O
ke,O
Zulkifli,U-PERSON
menjadi,O
ketua,O
umum,O
pada,O
kongres,O
mendatang,O
.,O
Di,O
hadapan,O
para,O
ketua,O
dan,O
pengurus,O
PAN,U-ORGANIZATION
kabupaten,O
atau,O
kota,O
se,B-LOCATION
-,I-LOCATION
Sulawesi,I-LOCATION
Selatan,L-LOCATION
",",O
Zulkifli,U-PERSON
menyatakan,O
akan,O
memperjuangkan,O
tradisi,O
baru,O
.,O
Tradisi,O
yang,O
dimaksud,O
adalah,O
memberikan,O
kewenangan,O
kepada,O
pengurus,O
daerah,O
memutuskan,O
pencalonan,O
bupati,O
atau,O
wali,O
kota,O
serta,O
menentukan,O
pimpinan,O
Dewan,O
dari,O
legislator,O
yang,O
terpilih,O
.,O
"\""",O
Urusan,O
-,O
urusan,O
seperti,O
itu,O
nantinya,O
tidak,O
lagi,O
diputuskan,O
oleh,O
pengurus,O
pusat,O
",",O
"\""",O
kata,O
Zulkifli,U-PERSON
.,O
=,O
Pengacara,O
mantan,O
Ketua,O
Umum,O
Partai,B-ORGANIZATION
Demokrat,L-ORGANIZATION
Anas,B-PERSON
Urbaningrum,L-PERSON
",",O
Adnan,B-PERSON
Buyung,I-PERSON
Nasution,L-PERSON
",",O
menyatakan,O
keberatan,O
dengan,O
tiga,O
saksi,O
di,O
persidangan,O
yang,O
mengenakan,O
cadar,O
.,O
Protes,O
itu,O
disampaikan,O
Adnan,U-PERSON
kepada,O
Ketua,O
Majelis,B-ORGANIZATION
Hakim,I-ORGANIZATION
Pengadilan,I-ORGANIZATION
Tindak,I-ORGANIZATION
Pidana,I-ORGANIZATION
Korupsi,L-ORGANIZATION
Jakarta,U-LOCATION
Haswandidalam,O
sidang,O
kasus,O
dugaan,O
korupsi,O
terkait,O
proyek,O
Hambalang,O
dan,O
proyek,O
lainnya,O
serta,O
pencucian,O
uang,O
yang,O
menjerat,O
Anas,O
.,O
"\""",O
Apakah,O
majelis,O
memberi,O
kebijakan,O
saksi,O
pakai,O
cadar,O
?,O
Apakah,O
ini,O
kebijakan,O
peradilan,O
di,O
Indonesia,U-LOCATION
?,O
Kalau,O
di,O
berbagai,O
negara,O
dilarang,O
.,O
Kalau,O
boleh,O
",",O
dibuka,O
agar,O
masyarakat,O
tahu,O
siapa,O
ini,O
saksinya,O
",",O
"\""",O
kata,O
AdnandiPengadilan,O
Tipikor,O
",",O
Kamis,O
(,O
14,O
/,O
8,O
/,O
2014,O
),O
.,O
Menanggapi,O
keberatan,O
tersebut,O
",",O
Haswandimenyatakan,O
bahwa,O
penggunaan,O
cadar,O
berkaitan,O
dengan,O
keyakinan,O
saksi,O
.,O
Haswandikemudian,O
menanyakan,O
ketiga,O
saksi,O
apakah,O
bersedia,O
untuk,O
membuka,O
cadar,O
.,O
Ketiga,O
saksi,O
yang,O
mengenakan,O
cadar,O
ialah,O
Neneng,B-PERSON
Sri,I-PERSON
Wahyuni,L-PERSON
",",O
Yulianis,U-PERSON
",",O
dan,O
Oktarina,B-PERSON
Putri,L-PERSON
.,O
Cadar,O
itu,O
menutupi,O
hampir,O
seluruh,O
wajah,O
ketiganya,O
",",O
kecuali,O
bagian,O
mata,O
.,O
"\""",O
Saya,O
keberatan,O
Yang,O
Mulia,O
",",O
"\""",O
ujar,O
Neneng,U-PERSON
",",O
diikuti,O
Yulianis,U-PERSON
dan,O
Oktarina,U-PERSON
.,O
Haswandi,U-PERSON
menjelaskan,O
",",O
dalam,O
undang-undang,O
",",O
tidak,O
ada,O
larangan,O
penggunaan,O
cadar,O
di,O
persidangan,O
.,O
"\""",O
Untuk,O
keterbukaan,O
publik,O
",",O
mungkin,O
bagus,O
.,O
Tapi,O
",",O
undang-undang,O
kita,O
belum,O
ada,O
yang,O
melarang,O
.,O
Peraturan,O
kita,O
tidak,O
melarang,O
",",O
jadi,O
kita,O
izinkan,O
mereka,O
",",O
"\""",O
timpal,O
Haswandi,U-PERSON
.,O
Namun,O
",",O
secara,O
pribadi,O
",",O
Adnanmenilai,O
penggunaan,O
cadar,O
dalam,O
persidangan,O
bertentangan,O
dengan,O
aturan,O
universal,O
.,O
Sidang,O
pun,O
akhirnya,O
tetap,O
dilanjutkan,O
.,O
Partai,B-ORGANIZATION
Demokrat,L-ORGANIZATION
tak,O
ambil,O
pusing,O
menyikapi,O
Partai,B-ORGANIZATION
Keadilan,I-ORGANIZATION
Sejahtera,L-ORGANIZATION
yang,O
uring-uringan,O
jika,O
posisi,O
satu,O
menterinya,O
ada,O
yang,O
digeser,O
lewat,O
perombakan,O
kabinet,O
nanti,O
.,O
Seharusnya,O
",",O
kata,O
Demokrat,U-ORGANIZATION
",",O
jika,O
PKSkomitmen,O
dengan,O
koalisi,O
",",O
maka,O
tetap,O
berada,O
di,O
koalisi,O
.,O
"\""",O
Tapi,O
kita,O
serahkan,O
ke,O
PKS,U-ORGANIZATION
.,O
Kalau,O
betah,O
di,O
koalisi,O
ya,O
silakan,O
bertahan,O
.,O
Kalau,O
gerah,O
ya,O
silakan,O
keluar,O
.,O
Itu,O
saja,O
kan,O
intinya,O
",",O
"\""",O
ujar,O
Ketua,O
DPP,O
Bidang,O
Ekonomi,O
Partai,B-ORGANIZATION
Demokrat,L-ORGANIZATION
Sutan,B-PERSON
Bhatoegana,L-PERSON
saat,O
dihubungi,O
wartawan,O
di,O
Jakarta,U-LOCATION
",",O
Sabtu,B-TIME
(,I-TIME
15,I-TIME
/,I-TIME
10,I-TIME
/,I-TIME
2011,I-TIME
),L-TIME
.,O
Menurut,O
Sutan,U-PERSON
",",O
partainya,O
tak,O
tahu,O
apakah,O
empat,O
jatah,O
menteri,O
di,O
PKS,U-ORGANIZATION
akan,O
berkurang,O
dalam,O
pemerintahan,O
Kabinet,O
Indonesia,O
Bersatu,O
Jilid,O
II,O
yang,O
sedang,O
ditimbang,O
Presiden,O
Susilo,B-PERSON
Bambang,I-PERSON
Yudhoyono,L-PERSON
saat,O
ini,O
.,O
Sutanmenjawab,O
diplomatis,O
",",O
"\""",O
Itu,O
kan,O
hak,O
preogatif,O
presiden,O
.,O
"\""",O
Lagipula,O
",",O
Sutanmelanjutkan,O
",",O
Partai,O
Demokrat,O
tidak,O
bisa,O
bilang,O
apa-apa,O
soal,O
perombakan,O
kabinet,O
.,O
"\""",O
Kemarin,O
saja,O
ada,O
kursi,O
dari,O
Demokratyang,O
dikurangi,O
kita,O
biasa,O
saja,O
",",O
"\""",O
terang,O
Wakil,O
Ketua,O
Fraksi,O
Partai,O
Demokrat,O
ini,O
.,O
Dikatakannya,O
",",O
kalau,O
memang,O
orientasi,O
koalisi,O
ditimbang,O
lewat,O
kursi,O
menteri,O
",",O
tinggal,O
dikembalikan,O
lagi,O
kepada,O
kemauan,O
PKS,U-ORGANIZATION
.,O
Namun,O
",",O
Sutan,U-PERSON
berharap,O
PKS,U-ORGANIZATION
tetap,O
bersama,O
koalisi,O
.,O
"\""",O
Demokrat,U-ORGANIZATION
tak,O
masalah,O
PKS,U-ORGANIZATION
mau,O
di,O
dalam,O
atau,O
di,O
luar,O
",",O
"\""",O
tegasnya,O
.,O
Ketua,O
Umum,O
Partai,B-ORGANIZATION
Persatuan,I-ORGANIZATION
Pembangunan,I-ORGANIZATION
(,I-ORGANIZATION
PPP,I-ORGANIZATION
),L-ORGANIZATION
",",O
Suryadharma,B-PERSON
Ali,L-PERSON
",",O
belum,O
mau,O
membicarakan,O
soal,O
pengusungan,O
dirinya,O
sebagai,O
calon,O
presiden,O
(,O
capres,O
),O
.,O
Padahal,O
namanya,O
adalah,O
satu,O
satu,O
nama,O
yang,O
disinggung,O
oleh,O
banyak,O
kader,O
PPP,U-ORGANIZATION
untuk,O
diusung,O
sebagai,O
capres,O
.,O
Kepada,O
wartawan,O
usai,O
membuka,O
Musyawarah,O
Kerja,O
Nasional,O
(,O
Mukernas,O
),O
II,O
DPP,B-ORGANIZATION
PPP,L-ORGANIZATION
di,O
Hotel,B-LOCATION
Preanger,I-LOCATION
",",I-LOCATION
Kota,I-LOCATION
Bandung,I-LOCATION
",",I-LOCATION
Jawa,I-LOCATION
Barat,L-LOCATION
",",O
Jumat,B-TIME
(,I-TIME
7,I-TIME
/,I-TIME
2,I-TIME
/,I-TIME
2014,I-TIME
),L-TIME
",",O
Suryadharma,B-PERSON
Ali,L-PERSON
mengakui,O
di,O
Mukernas,O
tersebut,O
salah,O
satu,O
agendanya,O
adalah,O
pembahasan,O
soal,O
siapa,O
yang,O
akan,O
diusung,O
sebagai,O
capres,O
.,O
"\""",O
Soal,O
capres,O
saya,O
belum,O
mau,O
komentar,O
dulu,O
",",O
"\""",O
katanya,O
.,O
Di,O
PPP,U-ORGANIZATION
terdapat,O
wacana,O
mengsung,O
calon,O
presiden,O
non,O
-,O
kader,O
PPP,U-ORGANIZATION
untuk,O
maju,O
pada,O
pemilihan,O
presiden,O
2014,U-TIME
.,O
Sejumlah,O
nama,O
yang,O
disebutkan,O
antara,O
lain,O
adalah,O
mantan,O
ketua,O
Mahkamah,B-ORGANIZATION
Konstitusi,I-ORGANIZATION
(,I-ORGANIZATION
MK,I-ORGANIZATION
),L-ORGANIZATION
Mahfud,B-PERSON
MD,L-PERSON
dan,O
mantan,O
Wakil,O
Presiden,O
RI,O
sekaligus,O
mantan,O
Ketua,O
Umum,O
Partai,B-ORGANIZATION
Golkar,L-ORGANIZATION
",",O
Jusuf,B-PERSON
Kalla,L-PERSON
.,O
Nama,O
yang,O
dipilih,O
Mukernas,O
untuk,O
maju,O
sebagai,O
calon,O
presiden,O
",",O
rencanannya,O
akan,O
dideklarasikan,O
pada,O
hari,O
Minggu,O
mendatang,O
(,B-TIME
9,I-TIME
/,I-TIME
2,I-TIME
),L-TIME
di,O
lapangan,O
Sabuga,B-LOCATION
kota,I-LOCATION
Bandung,L-LOCATION
.,O
"\""",O
Saya,O
belum,O
bisa,O
komentar,O
soal,O
capres,O
.,O
Kalau,O
saya,O
bilang,O
tidak,O
ternyata,O
Mukernas,O
memilih,O
saya,O
",",O
kalau,O
saya,O
bilang,O
iya,O
ternyata,O
Mukernas,O
tidak,O
memilih,O
saya,O
gimana,O
",",O
"\""",O
tuturnya,O
.,O
Ketua,O
DPP,O
Partai,O
Kebangkitan,O
Bangsa,O
(,O
PKB,O
),O
",",O
Marwan,B-PERSON
Ja'far,L-PERSON
menegaskan,O
tidak,O
takut,O
dengan,O
kehadiran,O
partai,O
bentukan,O
Yenny,O
Wahid,O
yakni,O
Partai,B-ORGANIZATION
Kedaulatan,I-ORGANIZATION
Bangsa,I-ORGANIZATION
(,I-ORGANIZATION
PKB,I-ORGANIZATION
),I-ORGANIZATION
Indonesia,L-ORGANIZATION
.,O
"\""",O
Suara,O
PKB,O
adalah,O
suara,O
yang,O
sudah,O
jelas,O
konstituennya,O
",",O
sudah,O
mempunyai,O
arah,O
perjuangan,O
dan,O
warna,O
yang,O
jelas,O
.,O
Partai,O
baru,O
itu,O
kan,O
masih,O
belum,O
jelas,O
warna,O
dan,O
arah,O
perjuangannya,O
",",O
dan,O
belum,O
jelas,O
juga,O
konstituennya,O
dari,O
mana,O
",",O
"\""",O
ujar,O
Marwan,U-PERSON
di,O
Jakarta,U-LOCATION
",",O
Selasa,B-TIME
(,I-TIME
3,I-TIME
/,I-TIME
5,I-TIME
/,I-TIME
2011,I-TIME
),L-TIME
.,O
Marwan,U-PERSON
yang,O
juga,O
Ketua,O
Fraksi,O
PKB,O
DPR,O
ini,O
yakin,O
",",O
loyalitas,O
kader,O
maupun,O
konstituen,O
PKB,U-ORGANIZATION
sendiri,O
tidak,O
akan,O
luntur,O
begitu,O
saja,O
",",O
dan,O
mengalihkan,O
dukungan,O
ke,O
PKBI,O
.,O
"\""",O
PKB,O
tetap,O
merasa,O
tenang-tenang,O
saja,O
dan,O
yakin,O
dengan,O
basis,O
suara,O
PKB,O
yang,O
terkenal,O
setia,O
.,O
PKB,U-ORGANIZATION
yang,O
sekarang,O
sudah,O
lengkap,O
dan,O
sudah,O
lebih,O
stabil,O
dibandingkan,O
partai,O
baru,O
yang,O
dipimpin,O
Yenny,B-PERSON
Wahid,L-PERSON
",",O
"\""",O
tambah,O
Marwan,U-PERSON
.,O
Selain,O
itu,O
",",O
figur,O
Yenny,B-PERSON
Wahid,L-PERSON
yang,O
menjadi,O
Ketua,O
Umum,O
PKB,O
Indonesia,O
",",O
juga,O
dinilai,O
bukan,O
seorang,O
figur,O
yang,O
mempunyai,O
kharisma,O
seperti,O
Gus,B-PERSON
Dur,L-PERSON
",",O
sehingga,O
sepak,O
terjangnya,O
tidak,O
perlu,O
dikhawatirkan,O
.,O
"\""",O
Tapi,O
",",O
sebelum,O
terlalu,O
jauh,O
",",O
yang,O
harus,O
dipikirkan,O
adalah,O
apakah,O
PKB,B-ORGANIZATION
Indonesia,L-ORGANIZATION
bisa,O
lolos,O
verifikasi,O
Kementerian,O
Hukum,O
dan,O
HAM,O
?,O
Jadi,O
",",O
bagaimana,O
kita,O
mau,O
bersaing,O
di,O
pemilu,O
kalau,O
mereka,O
tidak,O
lolos,O
verifikasi,O
",",O
"\""",O
tukas,O
Marwan,U-PERSON
.,O
Sebelumnya,O
",",O
Yenny,B-PERSON
Wahid,L-PERSON
mengungkapkan,O
telah,O
mendaftarkan,O
PKB,B-ORGANIZATION
Indonesia,L-ORGANIZATION
sebagai,O
calon,O
peserta,O
pemilu,O
2014,O
ke,O
Kementerian,B-ORGANIZATION
Hukum,I-ORGANIZATION
dan,I-ORGANIZATION
HAM,L-ORGANIZATION
.,O
Meskipun,O
belum,O
dideklarasikan,O
",",O
namun,O
saat,O
pendaftaran,O
terungkap,O
bahwa,O
Ketua,O
Umum,O
PKB,O
Indonesia,O
adalah,O
Yenny,B-PERSON
Wahid,L-PERSON
",",O
Wakil,O
Ketua,O
Umum,O
Syafrin,B-PERSON
Romas,L-PERSON
",",O
dan,O
Sekjen,O
Imron,B-PERSON
Hamid,L-PERSON
.,O
Legislator,O
Partai,O
Demokrasi,O
Indonesia,O
Perjuangan,O
Eva,B-PERSON
Sundari,L-PERSON
menyatakan,O
ada,O
setidaknya,O
118,B-QUANTITY
Undang-undang,L-QUANTITY
yang,O
tak,O
memihak,O
pada,O
rakyat,O
.,O
"\""",O
Daftarnya,O
saya,O
ambil,O
dari,O
beberapa,O
sumber,O
",",O
"\""",O
ujarnya,O
dalam,O
diskusi,O
di,O
"\""",O
Alibaba,O
Steak,O
",",O
"\""",O
Jl,B-LOCATION
.,I-LOCATION
Wahid,I-LOCATION
Hasyim,I-LOCATION
",",I-LOCATION
Jakarta,L-LOCATION
",",O
Selasa,B-TIME
(,I-TIME
15,I-TIME
/,I-TIME
3,I-TIME
),L-TIME
.,O
Ia,O
menuturkan,O
",",O
Serikat,B-ORGANIZATION
Petani,I-ORGANIZATION
Indonesia,L-ORGANIZATION
telah,O
menganalisis,O
ada,O
sekitar,O
23,B-QUANTITY
beleid,L-QUANTITY
yang,O
berkaitan,O
dengan,O
petani,O
",",O
namun,O
tak,O
satu,O
pun,O
yang,O
memperkuat,O
petani,O
gurem,O
atau,O
buruh,O
tani,O
.,O
Peraturan-peraturan,O
itu,O
malah,O
meliberalisasi,O
pertanian,O
sembari,O
menggelar,O
karpet,O
merah,O
bagi,O
korporasi,O
besar,O
.,O
"\""",O
Korbannya,O
telah,O
bermunculan,O
",",O
"\""",O
kata,O
Eva,U-PERSON
.,O
Antara,O
lain,O
",",O
12,B-QUANTITY
petani,L-QUANTITY
di,O
Kediri,B-LOCATION
",",I-LOCATION
Jawa,I-LOCATION
Timur,L-LOCATION
",",O
yang,O
masuk,O
penjara,O
akibat,O
mengembangkan,O
bibit,O
.,O
Mereka,O
terjerat,O
Undang-undang,O
Pengembangan,O
Budidaya,O
Tanaman,O
",",O
yang,O
disebut,O
Eva,U-PERSON
",",O
membuat,O
budidaya,O
bibit,O
dimonopoli,O
perusahaan,O
.,O
Pasalnya,O
",",O
bibit,O
harus,O
diuji,O
di,O
laboratorium,O
.,O
Selain,O
itu,O
",",O
ada,O
pula,O
sejumlah,O
undang-undang,O
di,O
bidang,O
energi,O
yang,O
disahkan,O
selepas,O
reformasi,O
1998,O
.,O
Beleid,O
-,O
beleid,O
itu,O
menyebabkan,O
Indonesia,O
tak,O
punya,O
kedaulatan,O
energi,O
.,O
"\""",O
Sekitar,O
70,B-QUANTITY
persen,I-QUANTITY
energi,L-QUANTITY
kita,O
sekarang,O
dikuasai,O
asing,O
",",O
kita,O
bodoh,O
-,O
bodoh,O
saja,O
membuat,O
undang-undang,O
yang,O
merugikan,O
",",O
"\""",O
ucapnya,O
.,O
Begitu,O
juga,O
dengan,O
undang-undang,O
perdagangan,O
yang,O
dinilai,O
tak,O
memperkuat,O
kedaulatan,O
Indonesia,O
.,O
Hal,O
itu,O
terlihat,O
",",O
antar,O
a,O
lain,O
",",O
dengan,O
tidak,O
adanya,O
perlindungan,O
sama,O
sekali,O
terhadap,O
pasar,O
tradisional,O
.,O
Padahal,O
",",O
negara,O
neoliberal,O
seperti,O
Korea,O
Selatan,O
saja,O
membatasi,O
pasar,O
modern,O
cuma,O
boleh,O
mengambil,O
"2,5",B-QUANTITY
persen,L-QUANTITY
dari,O
pangsa,O
pasar,O
nasional,O
.,O
Belum,O
lagi,O
paket,O
Undang-undang,O
Keuangan,O
",",O
termasuk,O
undang-undang,O
di,O
sektor,O
perbankan,O
",",O
yang,O
sangat,O
memudahkan,O
bank,O
asing,O
beroperasi,O
di,O
Indonesia,O
.,O
Hal,O
itu,O
berbeda,O
dengan,O
peraturan,O
di,O
Malaysia,O
yang,O
secara,O
internal,O
melindungi,O
perbankannya,O
dengan,O
sederet,O
diskresi,O
.,O
"\""",O
Ini,O
problem,O
integritas,O
bangsa,O
karena,O
tidak,O
pernah,O
menggunakan,O
konstitusi,O
sebagai,O
panduan,O
",",O
"\""",O
kata,O
Eva,U-PERSON
.,O
Akibatnya,O
",",O
ia,O
menegaskan,O
",",O
"\""",O
Kita,O
tidak,O
menjadi,O
tuan,O
di,O
bangsa,O
sendiri,O
",",O
tapi,O
malah,O
menjadi,O
kuli,O
bangsa-bangsa,O
lain,O
.,O
"\""",O
Partai,B-ORGANIZATION
Persatuan,I-ORGANIZATION
Pembangunan,I-ORGANIZATION
(,I-ORGANIZATION
PPP,I-ORGANIZATION
),L-ORGANIZATION
menyatakan,O
keyakinannya,O
bahwa,O
dua,O
menteri,O
asal,O
partai,O
berlambang,O
Ka'bah,O
tersebut,O
"\""",O
aman,O
"\""",O
dari,O
reshuffle,O
.,O
Wacana,O
reshuffle,O
mengemuka,O
sejak,O
menjelang,O
setahun,O
usia,O
pemerintahan,O
SBY,O
-,O
Boediono,O
.,O
Dalam,O
Kabinet,O
Indonesia,O
Bersatu,O
II,O
",",O
PPP,U-ORGANIZATION
menempatkan,O
dua,B-QUANTITY
menterinya,L-QUANTITY
",",O
yaitu,O
Menteri,O
Agama,O
Suryadharma,B-PERSON
Ali,L-PERSON
dan,O
Menteri,O
Perumahan,O
Suharso,B-PERSON
Manoarfa,L-PERSON
.,O
Sekjen,O
PPP,O
Irgan,B-PERSON
Chairul,I-PERSON
Mahfidz,L-PERSON
mengatakan,O
",",O
kedua,O
menteri,O
asal,O
partainya,O
berkinerja,O
baik,O
.,O
"\""",O
Tidak,O
ada,O
alasan,O
bagi,O
Presiden,O
me,O
-,O
reshuffle,O
menteri,O
dari,O
PPP,U-ORGANIZATION
.,O
Karena,O
kita,O
(,O
menteri,O
asal,O
PPP,O
),O
tidak,O
di,O
bawah,O
standar,O
",",O
"\""",O
kata,O
Irgan,U-PERSON
",",O
Jumat,B-TIME
(,I-TIME
21,I-TIME
/,I-TIME
10,I-TIME
/,I-TIME
2010,I-TIME
),L-TIME
di,O
Gedung,B-LOCATION
DPR,I-LOCATION
",",I-LOCATION
Jakarta,L-LOCATION
.,O
Menurut,O
Irgan,U-PERSON
",",O
mengutip,O
pernyataan,O
Presiden,O
",",O
menteri,O
yang,O
bisa,O
meningkatkan,O
standar,O
kinerjanya,O
tidak,O
akan,O
di,O
-,O
reshuffle,O
.,O
"\""",O
Ini,O
harus,O
jadi,O
perhatian,O
para,O
menteri,O
untuk,O
meningkatkan,O
kinerjanya,O
.,O
Kalau,O
PPP,U-ORGANIZATION
kan,O
menterinya,O
baik,O
.,O
Ukuran,O
-,O
ukuran,O
itu,O
harus,O
menjadi,O
pertimbangan,O
.,O
Saya,O
yakin,O
tidak,O
akan,O
di,O
-,O
reshuffle,O
",",O
termasuk,O
Menteri,O
Agama,O
dan,O
Menteri,O
Perumahan,O
",",O
"\""",O
ujarnya,O
.,O
Ia,O
menilai,O
",",O
akan,O
adil,O
jika,O
Presiden,O
melakukan,O
reshuffle,O
dengan,O
berdasarkan,O
pertimbangan,O
atas,O
evaluasi,O
menteri,O
yang,O
kinerjanya,O
kurang,O
baik,O
.,O
Siapa,O
menteri,O
yang,O
dianggap,O
PPP,O
tak,O
berkinerja,O
baik,O
?,O
"\""",O
Saya,O
tidak,O
mau,O
menunjuk,O
nama,O
",",O
tapi,O
saya,O
melihat,O
ada,O
tuntutan,O
besar,O
agar,O
komponen,O
di,O
kabinet,O
harus,O
diperbaiki,O
.,O
Ketika,O
ada,O
kekurangan,O
menteri,O
tertentu,O
",",O
ya,O
Presiden,O
mengevaluasi,O
.,O
Apakah,O
berujung,O
pada,O
reshuffle,O
atau,O
tidak,O
",",O
terserah,O
Presiden,O
",",O
"\""",O
kata,O
Irgan,U-PERSON
.,O
Anggota,O
Komisi,O
X,O
DPR,O
dari,O
Partai,B-ORGANIZATION
Demokrat,L-ORGANIZATION
",",O
Vena,B-PERSON
Melinda,L-PERSON
",",O
mendukung,O
penerapan,O
tata,O
tertib,O
pelarangan,O
rok,O
mini,O
atau,O
pakaian,O
seksi,O
bagi,O
staf,O
dan,O
anggota,O
di,O
lingkungan,B-LOCATION
DPR,L-LOCATION
.,O
"\""",O
Kalau,O
saya,O
sih,O
setuju,O
banget,O
.,O
Karena,O
",",O
kalau,O
kita,O
lihat,O
",",O
bukan,O
hanya,O
pakaian,O
saja,O
",",O
tapi,O
kerbersihan,O
juga,O
mengganggu,O
",",O
misal,O
kalau,O
orang,O
merokok,O
",",O
"\""",O
ujar,O
Vena,U-PERSON
di,O
Gedung,B-LOCATION
Nusantara,I-LOCATION
II,I-LOCATION
komplek,I-LOCATION
DPR,L-LOCATION
",",O
Jakarta,B-TIME
",",I-TIME
Selasa,I-TIME
(,I-TIME
6,I-TIME
/,I-TIME
3,I-TIME
/,I-TIME
2012,I-TIME
),L-TIME
.,O
Meskipun,O
berlatar,O
belakang,O
dari,O
dunia,O
artis,O
dan,O
terkenal,O
sebagai,O
pelatih,O
salsa,O
",",O
Vena,U-PERSON
mengaku,O
tidak,O
mengenakan,O
rok,O
mini,O
sewaktu,O
tugas,O
di,O
Gedung,B-LOCATION
DPR,L-LOCATION
.,O
Memang,O
saat,O
ditemui,O
",",O
siang,O
tadi,O
",",O
Vena,U-PERSON
mengenakan,O
pakaian,O
terusan,O
hingga,O
selutut,O
berwarna,O
ungu,O
.,O
"\""",O
Saya,O
juga,O
bingung,O
siapa,O
(,O
anggota,O
DPR,O
),O
yang,O
lagi,O
dikomentari,O
.,O
Kalau,O
rok,O
saya,O
",",O
mini,O
enggak,O
?,O
Mungkin,O
ada,O
tamu,O
atau,O
staf,O
.,O
Tapi,O
saya,O
enggak,O
notice,O
